LAST_UPDATE_DT,NAME,INDUSTRY_SECTOR,INDUSTRY_GROUP,INDUSTRY_SUBGROUP,PX_LAST,CHG_NET_YTD,EQY_DVD_YLD_IND,EQY_BETA,PE_RATIO,CUR_MKT_CAP,BOARD_SIZE,PCT_WOMEN_ON_BOARD,NUMBER_OF_WOMEN_ON_BOARD,BOARD_AVERAGE_TENURE,BOARD_AVERAGE_AGE,NUMBER_OF_DIRECTORS_ON_BOARD,PERCENTAGE_OF_FEMALE_EXECUTIVES,FEMALE_CHAIRPERSON_OR_EQUIVALENT,FEMALE_CEO_OR_EQUIVALENT,AVERAGE_BOD_TOTAL_COMPENSATION
2019-11-18,COHEN & STEERS INC,Financial,Diversified Finan Serv,Invest Mgmnt/Advis Serv,65.49,32.21333,2.1988090658428145,0.7908452749252319,25.966692477576828,3094279968.21,7,14.285699844360352,1,9.546299934387207,68.28569793701172,9,14.285699844360352,FALSE,FALSE,250063.33333333334
2019-11-18,CONSOLIDATED COMMUNICATIONS,Communications,Telecommunications,Telecom Services,4.15,-5.73,NA,1.2461895942687988,NA,299108764.15000004,9,11.111100196838379,1,9.333330154418945,69.33329772949219,8,0,FALSE,FALSE,243519
2019-11-18,CONSTELLATION PHARMACEUTICAL,"Consumer, Non-cyclical",Biotechnology,Medical-Biomedical/Gene,39.16,35.15,NA,NA,NA,1313259930.84,8,12.5,1,NA,58.25,NA,40,FALSE,FALSE,NA
2019-11-18,CENTURY CASINOS INC,"Consumer, Cyclical",Lodging,Casino Hotels,7.85,0.4600001,NA,0.8846427798271179,58.72012495517499,231342066.95000002,5,20,1,19.183300018310547,60,5,20,FALSE,FALSE,25333.333333333332
2019-11-18,CNX RESOURCES CORP,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,8.18,-3.24,NA,0.9498106837272644,9.629590748501446,1526279623.1799998,6,16.66670036315918,1,5.702380180358887,63.83330154418945,7,0,FALSE,FALSE,426207.8
2019-11-18,PC CONNECTION INC,"Consumer, Cyclical",Retail,Retail-Computer Equip,51.33,21.6,0.6234170910723604,0.8040528297424316,16.455652556862947,1350813779.79,6,33.33330154418945,2,23.033300399780273,73.83329772949219,5,33.33330154418945,TRUE,FALSE,239000
2019-11-18,CODA OCTOPUS GROUP INC,Industrial,Aerospace/Defense,Aerospace/Defense-Equip,7.21,1.37,NA,1.0900981426239014,9.253507654546377,77085888.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-18,COHU INC,Technology,Semiconductors,Semiconductor Equipment,18.79,2.72,1.2772751178051196,1.1276239156723022,NA,775395674.7900001,8,0,0,7.3981499671936035,NA,9,0,FALSE,FALSE,128160.88888888889
2019-11-18,COCA-COLA CONSOLIDATED INC,"Consumer, Non-cyclical",Beverages,Beverages-Non-alcoholic,272.75,95.37,0.36663611365719523,0.7121546864509583,42.20900008851898,2556673674.75,14,28.571399688720703,4,10.255999565124512,60.714298248291016,14,18.181800842285156,FALSE,FALSE,158688.88888888888
2019-11-18,COLUMBIA BANKING SYSTEM INC,Financial,Banks,Commer Banks-Western US,39.8,3.781411,2.8140703637396274,0.9515975713729858,14.980088991162706,2871022431.5999994,14,28.571399688720703,4,5.98484992980957,64.21430206298828,11,33.33330154418945,FALSE,FALSE,148673.3076923077
2019-11-18,COLLEGIUM PHARMACEUTICAL INC,"Consumer, Non-cyclical",Pharmaceuticals,Medical-Drugs,18.86,1.69,NA,1.0165653228759766,NA,632320672.22,9,11.111100196838379,1,5.925930023193359,60.88890075683594,9,16.66670036315918,FALSE,FALSE,163142.625
2019-11-18,CONN'S INC,"Consumer, Cyclical",Retail,Retail-Appliances,22.05,3.189999,NA,1.4790217876434326,8.038962990895573,637319110.0500001,8,12.5,1,8.072919845581055,55.875,8,0,FALSE,FALSE,192150.85714285713
2019-11-18,MR COOPER GROUP INC,Financial,Diversified Finan Serv,Finance-Mtge Loan/Banker,12.55,0.8799999,NA,1.476019024848938,3.569136212380058,1143145012.6000001,7,0,0,2.4629600048065186,55.285701751708984,9,20,FALSE,FALSE,NA
2019-11-18,CORE-MARK HOLDING CO INC,"Consumer, Cyclical",Distribution/Wholesale,Distribution/Wholesale,26.41,3.16,1.8174933330979324,0.5302882790565491,20.91432242854176,1203431706.34,9,11.111100196838379,1,9.972220420837402,62.11109924316406,9,12.5,FALSE,FALSE,174982
2019-11-18,CORENERGY INFRASTRUCTURE TRU,Financial,REITS,REITS-Diversified,44.92,11.84,6.678539626001781,0.5476887822151184,23.601001292457145,607985731.5200001,6,16.66670036315918,1,7.316669940948486,62.16669845581055,5,14.285699844360352,FALSE,FALSE,51200
2019-11-18,CORCEPT THERAPEUTICS INC,"Consumer, Non-cyclical",Pharmaceuticals,Medical-Drugs,16.81,3.45,NA,1.5977541208267212,20.91880921565337,1921058701.4799998,7,14.285699844360352,1,11.69789981842041,62.4286003112793,8,0,FALSE,FALSE,352144
2019-11-18,COWEN INC - A,Financial,Diversified Finan Serv,Finance-Invest Bnkr/Brkr,15,1.66,NA,1.2741374969482422,21.42648999811447,435215384.99999994,10,10,1,5.240739822387695,66,9,0,FALSE,FALSE,245967.77777777778
2019-11-18,CALLON PETROLEUM CO,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,3.94,-2.55,NA,1.251582145690918,2.497774861240658,899841234,8,12.5,1,6.947919845581055,64,8,37.5,FALSE,FALSE,270000
2019-11-18,CENTRAL PACIFIC FINANCIAL CO,Financial,Banks,Commer Banks-Western US,29.47,5.12,3.12181885540991,0.7832570672035217,14.236714644132602,836267066.18,12,33.33330154418945,4,9.340279579162598,60.25,12,16.66670036315918,FALSE,FALSE,118756.72727272728
2019-11-18,CHESAPEAKE UTILITIES CORP,Utilities,Gas,Gas-Distribution,89.67,8.369997,1.8066242943775752,0.5920629501342773,23.892178560385055,1470926593.92,10,10,1,12.36359977722168,65.9000015258789,11,25,FALSE,FALSE,164555.55555555556
2019-11-18,COREPOINT LODGING INC,Financial,REITS,REITS-Diversified,10.04,-2.21,7.976071903498793,NA,NA,575488593.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-18,CATALYST PHARMACEUTICALS INC,"Consumer, Non-cyclical",Pharmaceuticals,Medical-Drugs,4.54,2.62,NA,1.1248832941055298,56.74999952316285,467833529.82000005,6,0,0,12.8193998336792,68.33329772949219,6,16.66670036315918,FALSE,FALSE,220610
2019-11-18,COOPER-STANDARD HOLDING,"Consumer, Cyclical",Auto Parts&Equipment,Auto/Trk Prts&Equip-Orig,29.89,-32.23,NA,1.2501574754714966,12.043556410967108,503309460.36,9,22.222200393676758,2,5.490739822387695,59.11109924316406,9,28.571399688720703,FALSE,FALSE,194464.88888888888
2019-11-18,COMPUTER PROGRAMS & SYSTEMS,Technology,Software,Medical Information Sys,26.55,1.45,1.506591359549772,0.7854347229003906,19.324128039318264,381142666.8,8,25,2,9.129630088806152,57.375,9,0,FALSE,FALSE,167706.2857142857
2019-11-18,CRA INTERNATIONAL INC,"Consumer, Non-cyclical",Commercial Services,Consulting Services,50.64,8.0900010000000009,1.8167456885649695,0.8908972144126892,16.256659850142242,391923671.76,7,14.285699844360352,1,8.726189613342285,65.57140350341797,7,0,FALSE,FALSE,188325.33333333334
2019-11-18,CORBUS PHARMACEUTICALS HOLDI,"Consumer, Non-cyclical",Pharmaceuticals,Medical-Drugs,4.37,-1.47,NA,1.5756815671920776,NA,282620542.41,6,0,0,3.857140064239502,55.33330154418945,7,25,FALSE,FALSE,205014.16666666666
2019-11-18,CALIFORNIA RESOURCES CORP,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,8.48,-8.560001,NA,1.9998211860656738,6.831508677737521,416524464.48,10,20,2,4.083330154418945,66.5,12,0,FALSE,FALSE,257195.2
2019-11-18,CARE.COM INC,"Consumer, Non-cyclical",Commercial Services,Commercial Services,11.73,-7.579999,NA,1.0583906173706055,NA,388595885.67,8,37.5,3,3.208329916000366,49.875,8,50,TRUE,TRUE,134228.66666666666
2019-11-18,CRAWFORD & COMPANY -CL A,Financial,Insurance,Insurance Brokers,10.81,1.91,2.5925926036304894,0.44829267263412476,13.472873435528626,558379272.9000001,9,11.111100196838379,1,8.333330154418945,56.444400787353516,8,27.2726993560791,FALSE,FALSE,140861.6
2019-11-18,COMSTOCK RESOURCES INC,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,6.42,1.89,NA,1.760402798652649,9.3946179614176,1219912234.44,5,20,1,9.630949974060059,65.19999694824219,7,11.111100196838379,FALSE,FALSE,204863.42857142858
2019-11-18,CORMEDIX INC,"Consumer, Non-cyclical",Pharmaceuticals,Therapeutics,6.74,0.2900002,NA,0.7305148243904114,NA,172898692.5,8,37.5,3,NA,58,NA,0,TRUE,FALSE,NA
2019-11-18,AMERICA'S CAR-MART INC,"Consumer, Cyclical",Retail,Retail-Automobile,90.72,18.27,NA,0.8120784759521484,11.592432618117792,604070641.44,7,14.285699844360352,1,6,57.14289855957031,8,50,FALSE,FALSE,113204.14285714286
2019-11-18,CRINETICS PHARMACEUTICALS IN,"Consumer, Non-cyclical",Biotechnology,Medical-Biomedical/Gene,18.15,-11.84,NA,NA,NA,439634672.3999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-18,CROCS INC,"Consumer, Cyclical",Apparel,Footwear&Related Apparel,35.47,9.49,NA,0.9162898659706116,33.074636799754515,2433354546.31,8,12.5,1,5.416669845581055,60.75,9,33.33330154418945,FALSE,FALSE,213819.625
2019-11-18,CARPENTER TECHNOLOGY,Basic Materials,Iron/Steel,Steel-Producers,52.99,17.38,1.5097188373672936,1.4132978916168213,15.219730122934514,2528688363.95,11,27.2726993560791,3,9.5,62.818199157714844,10,0,FALSE,FALSE,232151.54545454544
2019-11-18,CORTEXYME INC,"Consumer, Non-cyclical",Biotechnology,Medical-Biomedical/Gene,27.56,NA,NA,NA,NA,740054431.4799999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-18,CIRRUS LOGIC INC,Technology,Semiconductors,Semicon Compo-Intg Circu,72.24,39.06,NA,1.0168606042861938,34.56920702034843,4175424104.8799996,7,14.285699844360352,1,7.428569793701172,57.5713996887207,7,12.5,FALSE,FALSE,282239
2019-11-18,CORVEL CORP,"Consumer, Non-cyclical",Commercial Services,Health Care Cost Contain,76.85,15.13,NA,0.9096968173980713,29.77116240571184,1404820689.75,6,16.66670036315918,1,22.16670036315918,69.5,6,28.571399688720703,FALSE,FALSE,80879.2
2019-11-18,CRYOLIFE INC,"Consumer, Non-cyclical",Healthcare-Products,Medical Products,24.64,-3.739999,NA,1.0953752994537354,356.78602090396083,924091340.48,9,11.111100196838379,1,11.018500328063965,63.444400787353516,9,22.222200393676758,FALSE,FALSE,160398.44444444444
2019-11-18,CARRIZO OIL & GAS INC,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,6.87,-4.42,NA,1.6445655822753906,2.924486889001069,636233152.5899999,8,12.5,1,17.618999481201172,68.375,7,0,FALSE,FALSE,262797.4285714286
2019-11-18,CENTERSTATE BANK CORP,Financial,Banks,Commer Banks-Southern US,25.49,4.449999,1.726167115009079,0.9899275302886963,12.199633566422513,3188696377.2599998,16,6.25,1,7.811399936676025,64,19,25,FALSE,FALSE,97856.30769230769
2019-11-18,CSG SYSTEMS INTL INC,Technology,Software,Data Processing/Mgmt,57.58,25.81,1.5456755569553409,0.9371485114097595,21.306285365474082,1897062291.4199998,10,10,1,12.216699600219727,63.5,10,0,FALSE,FALSE,195055.55555555556
2019-11-18,CARDIOVASCULAR SYSTEMS INC,"Consumer, Non-cyclical",Healthcare-Products,Medical Products,43.23,14.74,NA,0.861896812915802,NA,1521705510.6000001,7,14.285699844360352,1,6.369050025939941,57.85710144042969,7,25,FALSE,FALSE,207000
2019-11-18,CASTLIGHT HEALTH INC-B,Technology,Software,Medical Information Sys,1.37,-0.8000001,NA,1.2907166481018066,NA,200257390.86,9,11.111100196838379,1,4.046299934387207,50.33330154418945,9,40,FALSE,FALSE,218262.25
2019-11-18,CORNERSTONE ONDEMAND INC,Technology,Software,Computer Software,59.53,9.1,NA,1.2315021753311157,NA,3614509560.38,10,20,2,4.722219944000244,52.79999923706055,9,16.66670036315918,TRUE,FALSE,293940.36363636365
2019-11-18,CAESARSTONE LTD,Industrial,Building Materials,Bldg&Construct Prod-Misc,16.04,2.46,NA,0.7848390340805054,23.08255887639081,551698526.8,9,11.111100196838379,1,4.5,60.33330154418945,9,8.333330154418945,FALSE,FALSE,NA
2019-11-18,CASTLE BIOSCIENCES INC,"Consumer, Non-cyclical",Healthcare-Products,Medical Products,28.81,NA,NA,NA,NA,491903351.68999994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-18,CAPSTAR FINANCIAL HOLDINGS I,Financial,Banks,Commer Banks-Southern US,16.97,2.24,1.1785504005906438,0.9374053478240967,12.549890300017447,313783479.53999996,13,23.076900482177734,3,NA,61.46149826049805,NA,33.33330154418945,FALSE,TRUE,NA
2019-11-18,CARRIAGE SERVICES INC,"Consumer, Non-cyclical",Commercial Services,Funeral Serv&Rel Items,24.37,8.87,1.2310217969672914,0.8225183486938477,20.76194799309701,434422130.11,6,0,0,9.027779579162598,61.83330154418945,6,20,FALSE,FALSE,80395.6
2019-11-18,CSW INDUSTRIALS INC,Industrial,Machinery-Diversified,Machinery-Pumps,73.74,25.39,0.7323027142089398,0.8897771239280701,23.988413037858862,1109680150.7399998,7,14.285699844360352,1,3.8690500259399414,63.714298248291016,7,0,FALSE,FALSE,191899.16666666666
2019-11-18,COOPER TIRE & RUBBER,"Consumer, Cyclical",Auto Parts&Equipment,Rubber-Tires,28.05,-4.280002,1.497326156459815,1.0456663370132446,16.753029423851387,1407660582.9000003,10,30,3,7.141670227050781,61.29999923706055,10,0,FALSE,FALSE,182200
2019-11-18,COMMUNITY TRUST BANCORP INC,Financial,Banks,Commer Banks-Southern US,44.05,4.439999,3.4506242472792596,0.9259819984436035,12.112516130423765,783330225.5999998,7,14.285699844360352,1,14,67.57140350341797,8,8.333330154418945,TRUE,TRUE,36100
2019-11-18,CYTOMX THERAPEUTICS INC,"Consumer, Non-cyclical",Biotechnology,Medical-Biomedical/Gene,5.17,-9.93,NA,0.9310676455497742,NA,234894627.88,7,0,0,4.130949974060059,58.85710144042969,7,20,FALSE,FALSE,215711.42857142858
2019-11-18,CONS TOMOKA LAND CO-FLORIDA,Financial,Real Estate,Real Estate Oper/Develop,67.07,14.57,0.7753093498233393,0.6423304080963135,35.8672690151203,330593328.53,9,11.111100196838379,1,3.892859935760498,60.555599212646484,7,0,FALSE,FALSE,60032.666666666664
2019-11-18,CONTURA ENERGY INC,Basic Materials,Mining,Mining Services,8.27,-57.47,NA,NA,0.5758527517274482,150630557.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-18,CENTRIC BRANDS INC,"Consumer, Cyclical",Apparel,Apparel Manufacturers,2.31,-1.12,NA,0.2917151153087616,NA,136421076.33,8,0,0,4.09375,50.125,8,0,FALSE,FALSE,72839.33333333333
2019-11-18,CARETRUST REIT INC,Financial,REITS,REITS-Health Care,20.49,2.030001,4.392386413656135,0.6590074896812439,32.357757367537964,1957968482.7899997,5,0,0,4.216670036315918,43,5,0,FALSE,FALSE,122500
2019-11-18,CITI TRENDS INC,"Consumer, Cyclical",Retail,Retail-Discount,18.19,-2.199999,1.759208316918321,0.4888526499271393,14.16948111506383,216650285.14000002,7,28.571399688720703,2,4.152780055999756,59.714298248291016,6,28.571399688720703,FALSE,FALSE,180666.7142857143
2019-11-18,CTS CORP,Technology,Semiconductors,Electronic Compo-Semicon,26.61,0.7200006,0.6012777017050782,0.9999057054519653,18.12386384309785,867536266.29,7,28.571399688720703,2,7.535709857940674,61.85710144042969,7,0,FALSE,FALSE,189920
2019-11-18,CYTOSORBENTS CORP,"Consumer, Non-cyclical",Healthcare-Products,Medical Products,4.1,-3.98,NA,1.2149871587753296,NA,132937428.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-18,CATCHMARK TIMBER TRUST INC-A,Financial,REITS,REITS-Diversified,11.34,4.24,4.761904951125857,0.9244294166564941,NA,555740990.28,7,14.285699844360352,1,7.547619819641113,66.28569793701172,7,25,FALSE,FALSE,121821.83333333333
2019-11-18,CUBIC CORP,Technology,Computers,Computers-Integrated Sys,73.47,19.73,0.36749695212853695,1.001219391822815,62.22427095523454,2290683366.42,9,22.222200393676758,2,5.822919845581055,66.55560302734375,8,0,FALSE,FALSE,124918.11111111111
2019-11-18,CUSTOMERS BANCORP INC,Financial,Banks,Commer Banks-Eastern US,24,5.799999,NA,1.046572208404541,13.367405364339774,751686816,7,14.285699844360352,1,9.261899948120117,63.285701751708984,7,20,FALSE,FALSE,148556.33333333334
2019-11-18,CUE BIOPHARMA INC,"Consumer, Non-cyclical",Biotechnology,Medical-Biomedical/Gene,9.08,4.38,NA,1.172760248184204,NA,208786818.44000003,7,0,0,NA,56.4286003112793,NA,0,FALSE,FALSE,NA
2019-11-18,CULP INC,"Consumer, Cyclical",Textiles,Textile-Products,16.7,-2.2,2.40818787453621,0.6265080571174622,22.9627134541412,207163733.79999998,6,16.66670036315918,1,11.75,67.33329772949219,6,0,FALSE,FALSE,72692
2019-11-18,CURO GROUP HOLDINGS CORP,Financial,Diversified Finan Serv,Finance-Consumer Loans,14.77,5.28,NA,1.3361303806304932,6.2903824687700505,612762473.05,8,12.5,1,NA,49.375,NA,0,FALSE,FALSE,NA
2019-11-18,CUTERA INC,"Consumer, Non-cyclical",Healthcare-Products,Medical Laser Systems,36.63,19.61,NA,1.077642798423767,NA,521372628.81000006,7,14.285699844360352,1,6.324999809265137,63.14289855957031,10,33.33330154418945,FALSE,FALSE,123112.66666666667
2019-11-18,COVANTA HOLDING CORP,Industrial,Environmental Control,Non-hazardous Waste Disp,14.7,1.28,6.802721088435375,0.8717364072799683,NA,1932063203.7,12,25,3,10.91670036315918,63.16669845581055,12,11.111100196838379,FALSE,FALSE,205719.9090909091
2019-11-18,CVB FINANCIAL CORP,Financial,Banks,Commer Banks-Western US,21.21,0.9800005,3.3946253116936798,0.9460473656654358,14.379748137088738,2971668367.08,9,22.222200393676758,2,5.870369911193848,58.88890075683594,9,14.285699844360352,FALSE,FALSE,119903.75
2019-11-18,CAVCO INDUSTRIES INC,"Consumer, Cyclical",Home Builders,Bldg-Mobil Home/Mfd Hous,192.06,61.68,NA,0.8556209206581116,23.682922284549186,1754221494.96,6,16.66670036315918,1,6.763889789581299,61.66669845581055,6,0,FALSE,FALSE,397161.6666666667
2019-11-18,CENTRAL VALLEY COMM BANCORP,Financial,Banks,Commer Banks-Western US,20.94,2.069999,2.101241631403124,0.7034355998039246,12.846626094513876,276374789.16,11,9.090909957885742,1,12.143899917602539,67.545501708984375,11,20,FALSE,FALSE,62701.1
2019-11-18,COMMERCIAL VEHICLE GROUP INC,"Consumer, Cyclical",Auto Parts&Equipment,Auto/Trk Prts&Equip-Repl,6.97,1.27,NA,1.3651138544082642,6.236873966098652,218434091.57,7,0,0,5.625,63,6,0,FALSE,FALSE,174587.33333333334
2019-11-18,CALAVO GROWERS INC,"Consumer, Non-cyclical",Food,Food-Wholesale/Distrib,84.39,11.43,1.3034720036045242,0.9217420220375061,33.905059961473995,1484810066.19,13,15.384599685668945,2,18.756399154663086,68.46150207519531,13,0,FALSE,FALSE,212866.66666666666
2019-11-18,CVR ENERGY INC,Energy,Oil&Gas,Oil Refining&Marketing,45.29,10.81,7.0609003699993735,1.079201579093933,10.954357148202204,4553030828.71,8,12.5,1,4.8125,56.5,8,50,FALSE,FALSE,53333.333333333336
2019-11-18,COVIA HOLDINGS CORP,Basic Materials,Mining,Diversified Minerals,1.31,-2.11,NA,NA,NA,172569521.29000002,13,7.692309856414795,1,NA,58.692298889160156,NA,16.66670036315918,FALSE,TRUE,NA
2019-11-18,COMMVAULT SYSTEMS INC,Technology,Software,Data Processing/Mgmt,49.19,-9.9,NA,1.0071821212768555,91.64210325378657,2248543077.3399997,11,18.181800842285156,2,9.939390182495117,59,11,0,NA,FALSE,207868.75
2019-11-18,CODORUS VALLEY BANCORP INC,Financial,Banks,Commer Banks-Eastern US,22.02,1.781906,2.7680464704723167,0.531139612197876,12.042187750339508,214159649.76,8,12.5,1,14.16670036315918,64.75,9,20,FALSE,FALSE,59172.857142857145
2019-11-18,CEL-SCI CORP,"Consumer, Non-cyclical",Biotechnology,Medical-Biomedical/Gene,7.5,4.63,NA,1.7759995460510254,NA,261039742.5,4,0,0,12.1875,65.25,4,20,NA,FALSE,413633
2019-11-18,COVENANT TRANSPORT GRP-CL A,Industrial,Transportation,Transport-Truck,14.28,-4.920001,NA,0.8918637633323669,13.111297966161457,263635960.56,6,0,0,16.486099243164062,64.83329772949219,6,0,FALSE,FALSE,154937
2019-11-18,CONSOLIDATED WATER CO-ORD SH,Utilities,Water,Water,16.17,4.51,2.1026592676331393,0.6589365005493164,31.45602299439928,242995871.58,9,11.111100196838379,1,21.98150062561035,63.66669845581055,9,0,FALSE,FALSE,83733.125
2019-11-18,CLEARWAY ENERGY INC-C,Utilities,Electric,Independ Power Producer,19.55,2.3,4.092071672229816,0.627877950668335,NA,3704681328.2,9,11.111100196838379,1,2.9907400608062744,58.555599212646484,9,25,FALSE,FALSE,325730
2019-11-18,CLEARWAY ENERGY INC-A,Utilities,Electric,Independ Power Producer,18.56,1.64,4.31034489181535,0.6337612867355347,NA,3704681328.2,9,11.111100196838379,1,2.9907400608062744,58.555599212646484,9,25,FALSE,FALSE,325730
2019-11-18,CAMPING WORLD HOLDINGS INC-A,"Consumer, Cyclical",Leisure Time,Recreational Vehicles,12,0.7515965,2.666666607062022,1.5599507093429565,11.569844742325094,1075450239.6000001,9,11.111100196838379,1,3.064810037612915,63.444400787353516,9,0,FALSE,FALSE,165178.75
2019-11-18,CUSHMAN & WAKEFIELD PLC,Financial,Real Estate,Real Estate Mgmnt/Servic,19.13,4.66,NA,NA,25.750748307311035,4192729101.58,9,44.444400787353516,4,2.5999999046325684,52.11109924316406,10,16.66670036315918,FALSE,FALSE,48107.25
2019-11-18,CASELLA WASTE SYSTEMS INC-A,Industrial,Environmental Control,Non-hazardous Waste Disp,42.015,13.525,NA,0.809707760810852,65.68374155741279,2007516950.37,9,11.111100196838379,1,17.41670036315918,67.777801513671875,9,0,FALSE,FALSE,141066.42857142858
2019-11-18,CALIFORNIA WATER SERVICE GRP,Utilities,Water,Water,50.42,2.76,1.5668385986863784,0.6034579277038574,36.27337997765849,2427470900.0000005,10,30,3,9.111109733581543,63.400001525878906,9,15.384599685668945,FALSE,FALSE,180070
2019-11-18,CORECIVIC INC,Financial,REITS,REITS-Diversified,15.46,-2.37,11.384217273371648,0.8068042993545532,8.782678715949068,1841217203.0000002,11,27.2726993560791,3,9.795450210571289,63,11,28.571399688720703,FALSE,FALSE,191960.7
2019-11-18,CYCLERION THERAPEUTICS INC,"Consumer, Non-cyclical",Pharmaceuticals,Medical-Drugs,1.82,NA,NA,NA,NA,49993405.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-18,COMMUNITY HEALTH SYSTEMS INC,"Consumer, Non-cyclical",Healthcare-Services,Medical-Hospitals,3.06,0.2400001,NA,1.8216294050216675,NA,360603671.21999997,10,10,1,9.431819915771484,64.69999694824219,11,14.285699844360352,FALSE,FALSE,258981
2019-11-18,CRYOPORT INC,Industrial,Transportation,Transport-Services,15.27,4.24,NA,0.8397877812385559,NA,547330733.6400001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-18,CYTOKINETICS INC,"Consumer, Non-cyclical",Pharmaceuticals,Medical-Drugs,8.39,2.07,NA,1.1464214324951172,NA,496361100.43,9,11.111100196838379,1,7.972219944000244,69.222198486328125,9,0,FALSE,FALSE,284622.375
2019-11-18,CITIZENS & NORTHERN CORP,Financial,Banks,Commer Banks-Eastern US,26.14,-0.1851781,4.131599246041868,0.7194291949272156,15.09672786192352,358196995.08000004,11,27.2726993560791,3,11.81410026550293,61.545501708984375,13,22.222200393676758,FALSE,FALSE,58456.083333333336
2019-11-18,DAKTRONICS INC,"Consumer, Cyclical",Home Furnishings,Audio/Video Products,6.695,-0.7050001,2.9873040026920425,0.728527307510376,500.52333819238663,300948310.78,7,14.285699844360352,1,9.404760360717773,68.42859649658203,7,40,FALSE,FALSE,100564.57142857143
2019-11-18,DANA INC,"Consumer, Cyclical",Auto Parts&Equipment,Auto/Trk Prts&Equip-Orig,16.71,3.08,2.3937762175970345,1.2669237852096558,5.526263007296802,2405015791.98,8,25,2,4.541669845581055,60,8,0,FALSE,FALSE,236617.44444444444
2019-11-18,DARLING INGREDIENTS INC,"Consumer, Non-cyclical",Agriculture,Pastoral&Agricultural,22.9,3.66,NA,0.9507935643196106,36.964816626307126,3748981854.1999993,11,36.36360168457031,4,7.022729873657227,65.81819915771484,11,0,FALSE,FALSE,208359.5
2019-11-18,DIEBOLD NIXDORF INC,Technology,Computers,Computers-Integrated Sys,7.94,5.45,NA,1.9152274131774902,NA,609741287.22,11,18.181800842285156,2,3.673609972000122,64.81819915771484,12,0,FALSE,FALSE,209064.38461538462
2019-11-18,DESIGNER BRANDS INC-CLASS A,"Consumer, Cyclical",Retail,Retail-Apparel/Shoe,17.69,-7.010001,5.652911249293386,0.9957839846611023,11.520122464991994,1285079736.7300003,11,36.36360168457031,4,9.555560111999512,61.454498291015625,12,28.571399688720703,FALSE,FALSE,250154.88888888888
2019-11-18,DUCOMMUN INC,Industrial,Aerospace/Defense,Aerospace/Defense-Equip,49.04,12.72,NA,1.0221511125564575,20.452559120376215,567061338.6399999,8,12.5,1,11.156200408935547,64,8,20,FALSE,FALSE,117822.57142857143
2019-11-18,DIME COMMUNITY BANCSHARES,Financial,Savings&Loans,S&L/Thrifts-Eastern US,19.99,3.01,2.8014007122770677,0.8335180282592773,17.474707804453004,716775732.8499999,12,25,3,15.402799606323242,67.5,12,25,FALSE,FALSE,113462.63636363637
2019-11-18,DECIPHERA PHARMACEUTICALS IN,"Consumer, Non-cyclical",Biotechnology,Medical-Biomedical/Gene,48.13,27.14,NA,1.059780478477478,NA,2456743484.56,8,12.5,1,NA,61.25,NA,0,FALSE,FALSE,NA
2019-11-18,3D SYSTEMS CORP,Technology,Computers,Computers-Other,8.76,-1.41,NA,1.315491795539856,NA,1037366365.68,10,0,0,9.51515007019043,66.30000305175781,11,0,FALSE,FALSE,214067.5
2019-11-18,DILLARDS INC-CL A,"Consumer, Cyclical",Retail,Retail-Regnl Dept Store,77.45,17.14,0.7743934226146849,0.883150577545166,17.34351856187453,1934947058.65,12,8.333330154418945,1,17.006900787353516,69.66670227050781,12,23.529399871826172,FALSE,FALSE,228458
2019-11-18,EASTERLY GOVERNMENT PROPERTI,Financial,REITS,REITS-Office Property,22.89,7.21,4.5434685969988085,0.5874480605125427,NA,1697506193.8799999,7,14.285699844360352,1,5.833330154418945,59.5713996887207,7,40,FALSE,FALSE,174994
2019-11-18,DECKERS OUTDOOR CORP,"Consumer, Cyclical",Apparel,Apparel Manufacturers,166.92,38.97,NA,0.8103681802749634,17.569063267357983,4669769276.639999,10,30,3,6.833330154418945,58.099998474121094,9,20,FALSE,FALSE,188365.0909090909
2019-11-18,DENNY'S CORP,"Consumer, Cyclical",Retail,Retail-Restaurants,19.505,3.295001,NA,0.5855563282966614,26.40106221577621,1151940509.1449997,10,30,3,9.944439888000488,60.599998474121094,9,11.111100196838379,TRUE,FALSE,175778.88888888888
2019-11-18,DERMIRA INC,"Consumer, Non-cyclical",Pharmaceuticals,Wound/Burn & Skin Care,7.7,0.5099999,NA,0.8333809971809387,NA,419813086,9,11.111100196838379,1,6.283329963684082,64.222198486328125,10,14.285699844360352,FALSE,FALSE,126153.57142857143
