LAST_UPDATE_DT,NAME,INDUSTRY_SECTOR,INDUSTRY_GROUP,INDUSTRY_SUBGROUP,PX_LAST,CHG_NET_YTD,EQY_DVD_YLD_IND,EQY_BETA,PE_RATIO,CUR_MKT_CAP,BOARD_SIZE,PCT_WOMEN_ON_BOARD,NUMBER_OF_WOMEN_ON_BOARD,BOARD_AVERAGE_TENURE,BOARD_AVERAGE_AGE,NUMBER_OF_DIRECTORS_ON_BOARD,PERCENTAGE_OF_FEMALE_EXECUTIVES,FEMALE_CHAIRPERSON_OR_EQUIVALENT,FEMALE_CEO_OR_EQUIVALENT,AVERAGE_BOD_TOTAL_COMPENSATION
2019-11-18,PACKAGING CORP OF AMERICA,Industrial,Packaging&Containers,Containers-Paper/Plastic,113.67,30.21,2.779977202279131,1.129929780960083,13.775947388041224,10759765652.730001,11,9.090909957885742,1,11.5378999710083,62.454498291015625,11,0,FALSE,FALSE,237703.5
2019-11-18,PERKINELMER INC,Industrial,Electronics,Instruments-Scientific,89.55,11,0.3126744848599586,1.2181211709976196,34.21912122844838,9949077625.05,9,22.222200393676758,2,9.033329963684082,62.66669845581055,10,11.111100196838379,FALSE,FALSE,279751.79758630635
2019-11-18,PROLOGIS INC,Financial,REITS,REITS-Warehouse/Industr,89.89,31.17,2.3587003622152674,0.8303275108337402,63.536424692229986,56693642236.46,12,16.66670036315918,2,10.527799606323242,63.58330154418945,12,0,FALSE,FALSE,299398.45454545453
2019-11-18,PHILIP MORRIS INTERNATIONAL,"Consumer, Non-cyclical",Agriculture,Tobacco,84.79,18.03,5.520820842678569,0.8925338983535767,16.784980603049238,131922609114.59001,12,25,3,7.319439888000488,65,12,10,FALSE,FALSE,312570.53846153844
2019-11-18,PNC FINANCIAL SERVICES GROUP,Financial,Banks,Super-Regional Banks-US,151.71,34.8,3.031900807166206,1.086492896080017,13.569768042385258,66474833204.520004,11,27.2726993560791,3,4.702380180358887,63,14,25,FALSE,FALSE,265599.06666666665
2019-11-18,PENTAIR PLC,Industrial,Environmental Control,Water Treatment Systems,43.37,5.590001,1.659751103296979,1.0660755634307861,19.886403528419752,7290193323.259999,8,25,2,6.7870402336120605,59.25,9,28.571399688720703,FALSE,FALSE,153382.7142857143
2019-11-18,PINNACLE WEST CAPITAL,Utilities,Electric,Electric-Integrated,86.8,1.600003,3.6059909152545138,0.4213714003562927,19.47172473527155,9757259523.2,11,18.181800842285156,2,10.992400169372559,68.36360168457031,11,27.2726993560791,FALSE,FALSE,208204.91666666666
2019-11-18,PPG INDUSTRIES INC,Basic Materials,Chemicals,Chemicals-Diversified,128.92,26.69,1.582376638111253,0.9608813524246216,21.37163708681064,30484837162.12,11,27.2726993560791,3,9.166669845581055,64.09089660644531,13,50,FALSE,FALSE,283593
2019-11-18,PPL CORP,Utilities,Electric,Electric-Integrated,33.65,5.32,4.903417462579917,0.6599733829498291,13.990846920549833,24330061896.95,10,20,2,10.101900100708008,64.4000015258789,9,12.5,FALSE,FALSE,262966.1111111111
2019-11-18,PERRIGO CO PLC,"Consumer, Non-cyclical",Pharmaceuticals,Medical-Generic Drugs,48.97,10.22,1.7153358663956633,1.3829110860824585,19.19341459369817,6665286769.209999,11,18.181800842285156,2,2.638890027999878,60.454498291015625,9,10,FALSE,FALSE,403194
2019-11-18,PRUDENTIAL FINANCIAL INC,Financial,Insurance,Life/Health Insurance,93.14,11.59,4.294610264118531,1.2678675651550293,7.976588480539397,37442280000,13,23.076900482177734,3,7.597219944000244,63.692298889160156,12,16.66670036315918,FALSE,FALSE,325500
2019-11-18,PUBLIC STORAGE,Financial,REITS,REITS-Storage,213.54,11.13,3.747072599531616,0.39535564184188843,28.932414112381288,37301273115.84,9,22.222200393676758,2,11.08329963684082,64.11109924316406,12,50,FALSE,FALSE,178322.22222222222
2019-11-18,PHILLIPS 66,Energy,Oil&Gas,Oil Refining&Marketing,118.65,32.5,3.0341339272082326,1.01759934425354,11.321222585717484,52723026392.4,9,33.33330154418945,3,6.300000190734863,66.33329772949219,10,14.285699844360352,FALSE,FALSE,349320.77777777775
2019-11-18,PVH CORP,"Consumer, Cyclical",Apparel,Apparel Manufacturers,99.81,6.860003,0.15028554850261946,1.22259521484375,9.884405392600724,7400293476.480001,12,33.33330154418945,4,10.97920036315918,59.91669845581055,12,0,FALSE,FALSE,257181.45454545456
2019-11-18,QUANTA SERVICES INC,"Consumer, Non-cyclical",Commercial Services,Commercial Services,42.06,11.96,0.3804089311072784,1.2206484079360962,14.834948461532308,6005313929.639999,9,11.111100196838379,1,9.658329963684082,61.11109924316406,10,11.111100196838379,FALSE,FALSE,288820.625
2019-11-18,PIONEER NATURAL RESOURCES CO,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,133.2,1.679996,1.321420519906342,1.1328892707824707,17.942796014145472,22064117396.399998,13,23.076900482177734,3,9.194439888000488,64.15380096435547,12,25,FALSE,FALSE,349252.1666666667
2019-11-18,PAYPAL HOLDINGS INC,"Consumer, Non-cyclical",Commercial Services,Commercial Serv-Finance,103.66,19.57,NA,1.1206974983215332,49.372556871605816,121716789263.34,11,27.2726993560791,3,3.625,57.272701263427734,12,12.5,FALSE,FALSE,411942.8
2019-11-18,QUALCOMM INC,Technology,Semiconductors,Semicon Compo-Intg Circu,90.48,33.57,2.740937244776178,0.9506728649139404,14.154465978977864,103314123204.24,12,16.66670036315918,2,5.020830154418945,60.91669845581055,12,12.5,FALSE,FALSE,294283.46153846156
2019-11-18,QORVO INC,Technology,Semiconductors,Electronic Compo-Semicon,103.25,42.52,NA,0.8510509729385376,32.995073907367725,11994979025.75,11,9.090909957885742,1,4.814819812774658,64,9,16.66670036315918,FALSE,FALSE,294439.9
2019-11-18,ROYAL CARIBBEAN CRUISES LTD,"Consumer, Cyclical",Leisure Time,Cruise Lines,118.4,20.61,2.6351350384789543,1.061396598815918,12.634484322662413,24820330291.2,13,15.384599685668945,2,14.409700393676758,66.38459777832031,12,12.5,FALSE,FALSE,245767.02478821608
2019-11-18,EVEREST RE GROUP LTD,Financial,Insurance,Reinsurance,267.44,49.68001,2.0939275742718246,0.682976484298706,21.89403027812444,10906772312.32,8,12.5,1,10.036999702453613,68,9,0,FALSE,FALSE,724219.8571428572
2019-11-18,REGENCY CENTERS CORP,Financial,REITS,REITS-Shopping Centers,65.2,6.52,3.588956923572564,NA,40.67436918744347,10935976374.800001,11,27.2726993560791,3,8.243060111999512,63.727298736572266,12,25,FALSE,FALSE,169631.63636363635
2019-11-18,REGENERON PHARMACEUTICALS,"Consumer, Non-cyclical",Biotechnology,Medical-Biomedical/Gene,340.19,-33.31,NA,1.063753604888916,15.334961437271888,37351420955.159996,12,25,3,17.3125,68.16670227050781,12,12.5,FALSE,FALSE,1677683.4545454546
2019-11-18,REGIONS FINANCIAL CORP,Financial,Banks,Commer Banks-Southern US,16.58,3.2,3.7394451433556797,1.1809221506118774,10.904171485990018,15993716128.779999,15,20,3,7.1089701652526855,65,13,8.333330154418945,FALSE,FALSE,NA
2019-11-18,ROBERT HALF INTL INC,"Consumer, Non-cyclical",Commercial Services,Human Resources,58.4,1.199999,2.1232876875629163,1.1387437582015991,15.102974749554129,6780041615.2,6,16.66670036315918,1,11.45829963684082,63.83330154418945,8,0,FALSE,FALSE,345083
2019-11-18,RAYMOND JAMES FINANCIAL INC,Financial,Diversified Finan Serv,Invest Mgmnt/Advis Serv,89.44,15.03,1.5205724667990999,1.2591145038604736,12.093309731018007,12324832000,12,25,3,11.58329963684082,63.41669845581055,13,18.75,FALSE,FALSE,264464
2019-11-18,RALPH LAUREN CORP,"Consumer, Cyclical",Apparel,Apparel Manufacturers,113.36,9.900001,2.4258997882851094,0.9603321552276611,15.265763201343587,8458516464.319999,14,28.571399688720703,4,11.375,67.64289855957031,14,40,FALSE,FALSE,285009.0909090909
2019-11-18,RESMED INC,"Consumer, Non-cyclical",Healthcare-Products,Respiratory Products,147.78,33.91,1.0556231849908926,0.9247449040412903,44.41233410868997,21248713256.940002,9,33.33330154418945,3,10.138899803161621,63.444400787353516,9,0,FALSE,FALSE,356306.875
2019-11-18,ROCKWELL AUTOMATION INC,Industrial,Machinery-Diversified,Industrial Automat/Robot,197.67,47.19,2.064046098905274,1.1415220499038696,22.93608299097401,22840164025.14,NA,NA,NA,5.74167013168335,NA,10,NA,NA,NA,253294.81818181818
2019-11-18,ROLLINS INC,"Consumer, Non-cyclical",Commercial Services,Building-Maint&Service,36.7,0.6471092,1.1444141332070248,0.9797383546829224,52.34930072025141,12017111344.200003,9,11.111100196838379,1,29.138900756835937,77.222198486328125,9,20,FALSE,FALSE,84000
2019-11-18,ROPER TECHNOLOGIES INC,Industrial,Machinery-Diversified,Machinery-General Indust,341.64,75.12001,0.6000468189662463,0.9665889739990234,34.50458936555325,35550353938.32,10,30,3,12.58329963684082,64.69999694824219,10,0,FALSE,FALSE,912777.5555555555
2019-11-18,ROSS STORES INC,"Consumer, Cyclical",Retail,Retail-Apparel/Shoe,112.19,28.99,0.9091719234570939,0.9914250373840332,25.49772782759233,40582535819.799995,11,18.181800842285156,2,18.898099899291992,64,9,14.285699844360352,FALSE,TRUE,382991.1818181818
2019-11-18,REPUBLIC SERVICES INC,Industrial,Environmental Control,Non-hazardous Waste Disp,87.24,15.15,1.8569463603488898,0.728432834148407,27.085991774157197,27842185547.28,12,33.33330154418945,4,6.506939888000488,56.25,12,16.66670036315918,FALSE,FALSE,309752.1666666667
2019-11-18,RAYTHEON COMPANY,Industrial,Aerospace/Defense,Aerospace/Defense,219.29,65.93999,1.7191846326446776,0.9529151320457458,18.74273446890024,61067659909.99999,14,35.714298248291016,5,5.397439956665039,63.214298248291016,13,18.181800842285156,FALSE,FALSE,285222.23076923075
2019-11-18,SBA COMMUNICATIONS CORP,Financial,REITS,REITS-Diversified,236.16,74.27,0.6266937750141796,0.7338276505470276,160.1823238252953,26591854049.28,8,12.5,1,15.33329963684082,63.625,8,7.142859935760498,FALSE,FALSE,255106.42857142858
2019-11-18,STARBUCKS CORP,"Consumer, Cyclical",Retail,Retail-Restaurants,84.02,19.62,1.9519161934002445,0.8209068179130554,29.990850199968662,99227620000,10,40,4,6.634620189666748,54.79999923706055,13,37.5,FALSE,FALSE,207102
2019-11-18,SCHWAB (CHARLES) CORP,Financial,Diversified Finan Serv,Finance-Invest Bnkr/Brkr,44.18,2.650001,1.5391580062303245,1.2209060192108154,NA,56651476771.2,15,13.33329963684082,2,13.892900466918945,67.7332992553711,14,20,FALSE,FALSE,328108.4285714286
2019-11-18,SEALED AIR CORP,Industrial,Packaging&Containers,Containers-Paper/Plastic,38.32,3.48,1.6701461004563811,0.8508355021476746,13.791976429405636,5921043271.759999,8,12.5,1,6.768519878387451,63.5,9,0,FALSE,FALSE,187857.77777777778
2019-11-18,SHERWIN-WILLIAMS CO/THE,Basic Materials,Chemicals,Coatings/Paint,586.08,192.62,0.7716339144931481,1.0211126804351807,29.212079204858263,54100599379.200005,10,20,2,6.969699859619141,62.79999923706055,11,18.181800842285156,FALSE,FALSE,272091.22222222225
2019-11-18,SVB FINANCIAL GROUP,Financial,Banks,Commer Banks-Western US,229.18,39.26,NA,1.5588524341583252,10.595468917049525,11818356531.8,11,27.2726993560791,3,8.166669845581055,62.09090042114258,12,18.181800842285156,FALSE,FALSE,242428.75
2019-11-18,JM SMUCKER CO/THE,"Consumer, Non-cyclical",Food,Food-Confectionery,105.33,11.84,3.341877889420406,0.6378317475318909,16.06049863494984,12012649191.51,13,30.76919937133789,4,13.826399803161621,63.38460159301758,12,30,FALSE,FALSE,247887.27272727274
2019-11-18,SCHLUMBERGER LTD,Energy,Oil&Gas Services,Oil-Field Services,34.69,-1.390002,5.768676088837611,1.2265151739120483,24.68401304624427,48024463672.229996,12,33.33330154418945,4,5.430560111999512,61.41669845581055,12,14.285699844360352,FALSE,FALSE,266673.92307692306
2019-11-18,SL GREEN REALTY CORP,Financial,REITS,REITS-Office Property,85.95,6.869998,3.9567090601273494,0.8817721605300903,31.62831046609798,6973372669.050001,9,22.222200393676758,2,14.592599868774414,64.55560302734375,9,0,FALSE,FALSE,402500
2019-11-18,SNAP-ON INC,Industrial,Hand/Machine Tools,Tools-Hand Held,162.05,16.76001,2.6666667726304794,0.9946003556251526,13.253000473669655,8887850855.45,10,20,2,9.908329963684082,65.5,10,0,FALSE,FALSE,263284.55555555556
2019-11-18,SYNOPSYS INC,Technology,Software,Computer Aided Design,139.23,54.99,NA,1.0782610177993774,42.81923465037848,20924401368.78,9,22.222200393676758,2,16.351900100708008,65.55560302734375,9,0,FALSE,FALSE,312819.14285714284
2019-11-18,SOUTHERN CO/THE,Utilities,Electric,Electric-Integrated,62.48,18.56,3.969270196980612,0.4665946960449219,20.65789154019538,65587233242.079994,14,14.285699844360352,2,8.472220420837402,68.28569793701172,15,9.090909957885742,FALSE,FALSE,239777.8
2019-11-18,SIMON PROPERTY GROUP INC,Financial,REITS,REITS-Regional Malls,153.71,-14.28001,5.464836132021516,0.6508175730705261,22.070447486001857,47168827841.6,13,23.076900482177734,3,12.359000205993652,67.61540222167969,13,0,FALSE,FALSE,314296.4
2019-11-18,S&P GLOBAL INC,"Consumer, Non-cyclical",Commercial Services,Commercial Serv-Finance,264.08,94.14,0.8633747240948844,0.9388346076011658,29.88354453758082,64541151999.99999,12,33.33330154418945,4,6.805560111999512,61.91669845581055,12,33.33330154418945,FALSE,FALSE,270574.8181818182
2019-11-18,SEMPRA ENERGY,Utilities,Electric,Electric-Distribution,147.63,39.44,2.6214183333733536,0.5420933961868286,30.53259972427231,40511645222.579994,14,28.571399688720703,4,6.744440078735352,63.35710144042969,15,28.571399688720703,FALSE,FALSE,268445.4285714286
2019-11-18,SUNTRUST BANKS INC,Financial,Banks,Super-Regional Banks-US,71.04,20.6,3.153153166577623,1.139100193977356,12.446368559241288,31544596698.240005,11,18.181800842285156,2,4.923610210418701,62.727298736572266,12,25,FALSE,FALSE,231020.83333333334
2019-11-18,STATE STREET CORP,Financial,Banks,Fiduciary Banks,73.4,10.33,2.8337873619973495,1.207689642906189,12.516370444634488,26689949119.000004,11,27.2726993560791,3,7.326389789581299,64.545501708984375,12,33.33330154418945,FALSE,FALSE,360719.63636363635
2019-11-18,SEAGATE TECHNOLOGY,Technology,Computers,Computers-Memory Devices,60.09,21.5,4.32684291002258,1.238161325454712,15.718322675946439,15786310960.440002,10,20,2,6.716670036315918,58.70000076293945,10,20,FALSE,FALSE,290918.9090909091
2019-11-18,CONSTELLATION BRANDS INC-A,"Consumer, Non-cyclical",Beverages,Beverages-Wine/Spirits,174.89,14.06999,1.715658240878417,0.8482682704925537,19.57939174016431,33517840403.905,12,25,3,8.013890266418457,61.66669845581055,12,0,FALSE,FALSE,272336.9
2019-11-18,STANLEY BLACK & DECKER INC,Industrial,Hand/Machine Tools,Tools-Hand Held,156.11,36.37,1.7679841076569447,1.2093318700790405,18.04822725509501,23730562722.440006,12,25,3,6.708330154418945,62.75,10,14.285699844360352,FALSE,FALSE,288643.36363636365
2019-11-18,SKYWORKS SOLUTIONS INC,Technology,Semiconductors,Electronic Compo-Semicon,97.45,30.43,1.8060543770787654,0.9541012048721313,17.48872913703881,16603075323.8,10,20,2,11.81820011138916,61.5,11,0,FALSE,FALSE,287441.25
2019-11-18,SYNCHRONY FINANCIAL,Financial,Diversified Finan Serv,Finance-Consumer Loans,37.11,13.65,2.3719676421337694,1.0947175025939941,6.759562952705203,23980212989.61,9,33.33330154418945,3,4.0625,63.11109924316406,12,11.111100196838379,FALSE,TRUE,277694.375
2019-11-18,STRYKER CORP,"Consumer, Non-cyclical",Healthcare-Products,Medical Products,205.06,48.31,1.014485647810591,1.0205323696136475,29.373918057366915,76767651086.56,10,40,4,9.725000381469727,58.5,10,30,FALSE,FALSE,266436.6475015167
2019-11-18,SYSCO CORP,"Consumer, Non-cyclical",Food,Food-Wholesale/Distrib,80.7,18.04,2.2304832122878366,0.7548134922981262,22.260846079964764,41175305181,12,16.66670036315918,2,5.72435998916626,63.08330154418945,13,25,FALSE,FALSE,281986.46153846156
2019-11-18,AT&T INC,Communications,Telecommunications,Telephone-Integrated,39.63,11.09,5.1489145932686204,0.9150286912918091,16.957268398556657,289497150000,13,30.76919937133789,4,6.345240116119385,63.38460159301758,14,11.111100196838379,FALSE,FALSE,334229
2019-11-18,MOLSON COORS BREWING CO -B,"Consumer, Non-cyclical",Beverages,Brewery,51.96,-4.2,4.387990707062684,1.1398167610168457,11.904917167223687,11265233836.965052,14,14.285699844360352,2,8.827380180358887,59.714298248291016,14,20,FALSE,FALSE,288228
2019-11-18,TRANSDIGM GROUP INC,Industrial,Aerospace/Defense,Aerospace/Defense,567.68,246.5455,NA,1.0599607229232788,37.60089444372601,30299772403.2,13,7.692309856414795,1,7.729169845581055,61.307701110839844,12,12.5,FALSE,FALSE,121593.72727272728
2019-11-18,TE CONNECTIVITY LTD,Industrial,Electronics,Electronic Connectors,92.45,16.82,1.9902650442169834,1.0811851024627686,16.67709869852642,30922179728.399998,12,16.66670036315918,2,7.201389789581299,61.08330154418945,12,9.090909957885742,FALSE,FALSE,287402.2727272727
2019-11-18,TELEFLEX INC,"Consumer, Non-cyclical",Healthcare-Products,Disposable Medical Prod,344.68,86.19999,0.3945803273580859,1.0590336322784424,43.161205588089125,15957275982.2,9,22.222200393676758,2,6.658329963684082,62.88890075683594,10,20,FALSE,FALSE,268209.22222222225
2019-11-18,TARGET CORP,"Consumer, Cyclical",Retail,Retail-Discount,111.96,45.87,2.3579850883388485,0.8326192498207092,18.76721695789255,57203556763.32,13,30.76919937133789,4,7.211540222167969,61,13,33.33330154418945,FALSE,FALSE,279352.1666666667
2019-11-18,TIFFANY & CO,"Consumer, Cyclical",Retail,Retail-Jewelry,124.58,44.07,1.862257130552896,0.9521751403808594,27.14161259935832,15049097436.539999,10,30,3,8.8257598876953125,63.5,11,50,FALSE,FALSE,227634
2019-11-18,TJX COMPANIES INC,"Consumer, Cyclical",Retail,Retail-Major Dept Store,59.55,14.81,1.5449202631222512,0.907557487487793,30.11224928243118,71991940319.84999,11,45.454498291015625,5,11.878800392150879,66,11,16.66670036315918,TRUE,FALSE,291505.8
2019-11-18,THERMO FISHER SCIENTIFIC INC,"Consumer, Non-cyclical",Healthcare-Products,Diagnostic Equipment,300.99,77.20001,0.2528360858522429,1.0743404626846313,35.331374145562705,120694349414.73,12,16.66670036315918,2,9.108969688415527,61,13,0,FALSE,FALSE,290227.0833333333
2019-11-18,T-MOBILE US INC,Communications,Telecommunications,Cellular Telecom,78.19,14.58,NA,0.9381252527236938,17.50487432969391,66897393455.619995,12,8.333330154418945,1,5.180560111999512,56.08330154418945,12,11.111100196838379,FALSE,FALSE,296326.1666666667
2019-11-18,TAPESTRY INC,"Consumer, Cyclical",Apparel,Apparel Manufacturers,26.94,-6.81,5.0129967465349345,0.958652675151825,10.844432923141236,7433706276.300001,9,33.33330154418945,3,7.447919845581055,55.222198486328125,8,40,FALSE,FALSE,225946.8
2019-11-18,TRIPADVISOR INC,Communications,Internet,E-Commerce/Services,31.61,-22.33,NA,1.383707046508789,37.49570075839716,4406179792.38,8,0,0,5.046299934387207,53,9,0,FALSE,FALSE,292921.625
2019-11-18,T ROWE PRICE GROUP INC,Financial,Diversified Finan Serv,Invest Mgmnt/Advis Serv,121.36,29.04,2.5049439369256983,1.2620600461959839,15.487987826353772,28359081254.24,11,27.2726993560791,3,4.590909957885742,63.63639831542969,11,20,FALSE,FALSE,308577.5
2019-11-18,TRAVELERS COS INC/THE,Financial,Insurance,Property/Casualty Ins,134.29,14.54,2.4424752188471,0.8519628643989563,15.94401267045459,34661964017.59,12,25,3,9.133330345153809,66.66670227050781,10,25,FALSE,FALSE,296467.3333333333
2019-11-18,TRACTOR SUPPLY COMPANY,"Consumer, Cyclical",Retail,Retail-Gardening Prod,97.8,14.36,1.4314928181576096,1.0366536378860474,21.4638529528067,11578172902.8,9,33.33330154418945,3,7.3518500328063965,62.444400787353516,9,0,TRUE,FALSE,220164.22222222222
2019-11-18,TYSON FOODS INC-CL A,"Consumer, Non-cyclical",Food,Food-Meat Products,89.98,36.58,1.8670815153899893,0.775105357170105,15.887278957854853,32860209028.24,11,27.2726993560791,3,9.777779579162598,60.09090042114258,12,25,FALSE,FALSE,261877.66666666666
2019-11-18,TAKE-TWO INTERACTIVE SOFTWRE,Technology,Software,Entertainment Software,123.15,20.21,NA,0.8002934455871582,39.26712887808853,13958675907.300001,7,28.571399688720703,2,7.645830154418945,60,8,25,FALSE,FALSE,287744.85714285716
2019-11-18,TWITTER INC,Communications,Internet,Internet Content-Entmnt,29.49,0.7500002,NA,0.793339192867279,44.0319463361481,22894758611.16,11,27.2726993560791,3,4.708330154418945,54.454498291015625,8,0,FALSE,FALSE,278658.8888888889
2019-11-18,TEXAS INSTRUMENTS INC,Technology,Semiconductors,Electronic Compo-Semicon,117.89,23.39,3.0536940407435478,1.0610127449035645,21.921342635226257,110200676739.48999,12,33.33330154418945,4,8.091670036315918,61,10,30.76919937133789,FALSE,FALSE,298930.3333333333
2019-11-18,TEXTRON INC,Industrial,Miscellaneous Manufactur,Diversified Manufact Op,46.53,0.5399983,0.17196904172798935,1.1915818452835083,12.278768096022155,10621065804.03,11,27.2726993560791,3,11.772700309753418,67.27269744873047,11,25,FALSE,FALSE,264762.2727272727
2019-11-18,UNDER ARMOUR INC-CLASS C,"Consumer, Cyclical",Apparel,Apparel Manufacturers,15.72,-0.4500001,NA,1.458369255065918,NA,7429344273.08,10,20,2,10.441699981689453,62,10,0,FALSE,FALSE,230972.22222222222
2019-11-18,UNDER ARMOUR INC-CLASS A,"Consumer, Cyclical",Apparel,Apparel Manufacturers,17.33,-0.3400001,NA,1.4529627561569214,51.401758051971406,7429344273.08,10,20,2,10.441699981689453,62,10,0,FALSE,FALSE,230972.22222222222
2019-11-18,UNITED AIRLINES HOLDINGS INC,"Consumer, Cyclical",Airlines,Airlines,92.77,9.039997,NA,NA,7.871452618899193,23474859410.5,14,14.285699844360352,2,6.6089701652526855,60.285701751708984,13,22.222200393676758,FALSE,FALSE,263235.6
2019-11-18,UDR INC,Financial,REITS,REITS-Apartments,48.69,9.070001,2.814297462548011,0.6423681974411011,136.5912463403391,14268771165.869999,10,30,3,12.963000297546387,68.5,9,0,FALSE,FALSE,193937
2019-11-18,UNIVERSAL HEALTH SERVICES-B,"Consumer, Non-cyclical",Healthcare-Services,Medical-Hospitals,141.76,25.2,0.5643340941880143,0.9502816796302795,14.56462291452499,12415662453.439999,7,14.285699844360352,1,19.95829963684082,62.14289855957031,6,0,FALSE,FALSE,305671.5
2019-11-18,ULTA BEAUTY INC,"Consumer, Cyclical",Retail,Retail-Perfume&Cosmetics,244.33,-0.5099963,NA,0.7600414752960205,20.55804509938924,14378563953.5,11,45.454498291015625,5,8.287879943847656,62.63639831542969,11,40,FALSE,TRUE,275953.36363636365
2019-11-18,UNITEDHEALTH GROUP INC,"Consumer, Non-cyclical",Healthcare-Services,Medical-HMO,272.93,23.81,1.5828234974760478,1.0209858417510986,19.84945401278409,258577956571.97003,11,27.2726993560791,3,10.227299690246582,67.63639831542969,11,25,FALSE,FALSE,300502.1818181818
2019-11-18,UNUM GROUP,Financial,Insurance,Life/Health Insurance,29.24,-0.1399992,3.89876876092642,1.2127577066421509,5.498693265081993,6031290179.76,11,27.2726993560791,3,5.969699859619141,61.36360168457031,11,33.33330154418945,FALSE,FALSE,269763.63636363635
2019-11-18,UNION PACIFIC CORP,Industrial,Transportation,Transport-Rail,176.25,38.02,2.2015434149120052,1.0190517902374268,20.827045830372246,122352729731.25,11,18.181800842285156,2,7.083330154418945,64.81819915771484,12,25,FALSE,FALSE,250717.16666666666
2019-11-18,UNITED PARCEL SERVICE-CL B,Industrial,Transportation,Transport-Services,122.77,25.24,3.127799881216349,1.1919595003128052,16.694131685939603,105314891160.22,13,30.76919937133789,4,9.631939888000488,63.692298889160156,12,16.66670036315918,FALSE,FALSE,287659.0833333333
2019-11-18,UNITED RENTALS INC,"Consumer, Non-cyclical",Commercial Services,Rental Auto/Equipment,153.27,50.74,NA,1.5558747053146362,9.533507180606119,11519150770.53,12,33.33330154418945,4,6.388889789581299,60.16669845581055,12,14.285699844360352,TRUE,FALSE,244637.08333333334
2019-11-18,US BANCORP,Financial,Banks,Super-Regional Banks-US,59.56,13.86,2.8206849354397456,1.0191165208816528,13.806078237831484,93024331807.84001,17,35.29410171508789,6,7.004899978637695,60.76470184326172,17,35.714298248291016,FALSE,FALSE,315144.8888888889
2019-11-18,UNITED TECHNOLOGIES CORP,Industrial,Aerospace/Defense,Aerospace/Defense-Equip,149.11,42.63,1.9716987842669564,0.9989945888519287,18.657040972837688,128722031643.40001,14,35.714298248291016,5,7.096149921417236,64.28569793701172,13,16.66670036315918,FALSE,FALSE,320189.1538461539
2019-11-18,VISA INC-CLASS A SHARES,Financial,Diversified Finan Serv,Finance-Credit Card,179.66,47.72,0.6679283355692507,1.016802191734314,33.43270540701506,353808709236.84,10,30,3,8.116669654846191,63.900001525878906,10,37.5,FALSE,FALSE,325076.4
2019-11-18,VARIAN MEDICAL SYSTEMS INC,"Consumer, Non-cyclical",Healthcare-Products,Medical Products,128.88,15.57,NA,1.0529069900512695,30.02392383009379,11735905206.96,8,37.5,3,6.025000095367432,60.625,10,20,FALSE,FALSE,272527.77777777775
2019-11-18,VF CORP,"Consumer, Cyclical",Apparel,Apparel Manufacturers,87.24,20.09143,2.2010775617157576,0.8514510989189148,22.541819640573603,34841355568.439995,11,27.2726993560791,3,7.638889789581299,58.818199157714844,12,12.5,FALSE,FALSE,166774.5
2019-11-18,VIACOM INC-CLASS B,Communications,Media,Multimedia,23.46,-2.240001,3.4115139101105716,0.9449714422225952,5.772303787667951,9642877906.88,9,55.555599212646484,5,6.407410144805908,61.555599212646484,9,50,FALSE,FALSE,408607.625
2019-11-18,VALERO ENERGY CORP,Energy,Oil&Gas,Oil Refining&Marketing,101.06,26.09,3.562592681477059,1.088959813117981,18.551478897388208,41500565095.92,10,30,3,8.675000190734863,64.0999984741211,10,20,FALSE,FALSE,263674
2019-11-18,VULCAN MATERIALS CO,Industrial,Building Materials,Bldg Prod-Cement/Aggreg,140.4,41.6,0.8831908899834352,0.9195851683616638,31.3199750280038,18582586542,9,22.222200393676758,2,4.992420196533203,60.11109924316406,11,11.111100196838379,FALSE,FALSE,280562.22222222225
2019-11-18,VORNADO REALTY TRUST,Financial,REITS,REITS-Diversified,65.09,3.060001,4.0552997003136335,0.7869519591331482,NA,12422447393.890001,10,20,2,23.055599212646484,74.30000305175781,9,0,FALSE,FALSE,253076.66666666666
2019-11-18,VERISK ANALYTICS INC,"Consumer, Non-cyclical",Commercial Services,Consulting Services,142.1,33.06,0.7037297677691767,0.8422839641571045,39.024418712912556,23285902985.100002,12,25,3,11.741700172424316,64.75,10,0,FALSE,FALSE,255922.0909090909
2019-11-18,VERISIGN INC,Communications,Internet,Web Hosting/Design,189.56,41.27001,NA,0.9947089552879333,40.65376242653675,22256051935.600002,7,28.571399688720703,2,11.29170036315918,68.71430206298828,8,0,FALSE,FALSE,334756.6666666667
2019-11-18,VERTEX PHARMACEUTICALS INC,"Consumer, Non-cyclical",Biotechnology,Medical-Biomedical/Gene,210,44.28999,NA,1.1291592121124268,59.39043355864933,54001413479.99999,9,33.33330154418945,3,9.216670036315918,61.777801513671875,10,0,FALSE,FALSE,613127.5
2019-11-18,VENTAS INC,Financial,REITS,REITS-Health Care,58.35,-0.2400002,5.432733635465202,0.4583473801612854,41.27677046162152,21749147175.449997,9,33.33330154418945,3,9.225000381469727,62.88890075683594,10,20,TRUE,TRUE,266110.8888888889
